File Name: not saved
Channel 2: 'Channel 2', 30500 values, raw ADC, no filters.
Channel 3: 'Channel 3', 30500 values, raw ADC, no filters.
Channel 4: 'Channel 4', 30500 values, raw ADC, no filters.

-95	-60	-26
-50	-31	-27
1	0	-28
51	31	-27
94	55	-25
121	75	-25
132	82	-24
124	78	-20
101	61	-20
61	34	-20
15	2	-20
-36	-32	-20
-83	-61	-20
-119	-82	-20
-140	-93	-25
-139	-89	-25
-118	-76	-24
-81	-50	-24
-32	-22	-23
21	11	-23
68	41	-21
105	65	-23
125	81	-20
128	85	-19
116	76	-20
84	54	-19
42	25	-19
-5	-7	-17
-53	-41	-20
-95	-67	-22
-126	-87	-22
-138	-92	-25
-132	-85	-24
-106	-66	-24
-63	-39	-22
-15	-8	-22
36	23	-24
82	50	-25
116	72	-21
131	82	-22
131	82	-21
111	70	-19
75	46	-19
29	19	-22
-21	-15	-21
-68	-46	-21
-109	-72	-25
-134	-89	-21
-139	-91	-23
-125	-81	-23
-94	-58	-23
-49	-29	-25
4	3	-24
54	34	-24
97	59	-20
124	78	-20
133	84	-21
125	81	-21
99	62	-23
59	38	-20
12	5	-15
-36	-29	-14
-83	-59	-19
-117	-83	-21
-135	-93	-24
-136	-91	-26
-116	-76	-24
-82	-51	-24
-33	-23	-23
18	9	-24
65	39	-23
104	64	-23
126	80	-21
131	85	-22
117	77	-22
87	56	-21
44	27	-20
-4	-7	-21
-53	-40	-23
-98	-68	-24
-127	-86	-23
-141	-90	-21
-134	-84	-26
-110	-65	-27
-68	-40	-25
-18	-11	-26
34	22	-25
82	49	-23
115	71	-24
132	81	-24
130	83	-22
110	67	-23
75	43	-22
29	12	-20
-20	-21	-19
-68	-51	-20
-108	-78	-24
-133	-90	-24
-141	-92	-23
-128	-81	-24
-97	-59	-27
-51	-31	-26
0	1	-26
49	31	-25
92	56	-22
121	74	-19
131	82	-20
124	79	-18
101	63	-18
62	39	-17
16	8	-21
-35	-26	-24
-80	-58	-19
-115	-80	-21
-135	-92	-24
-136	-90	-24
-118	-76	-26
-82	-50	-25
-34	-20	-25
17	11	-24
65	41	-24
106	65	-21
128	80	-19
132	83	-20
118	74	-19
89	53	-20
48	25	-17
-1	-7	-18
-50	-39	-21
-92	-66	-23
-124	-86	-24
-138	-93	-24
-134	-88	-27
-109	-71	-23
-68	-44	-26
-16	-13	-23
34	18	-23
82	48	-27
115	69	-24
131	82	-24
129	82	-22
109	70	-21
75	48	-20
30	18	-19
-20	-15	-21
-67	-47	-21
-107	-72	-23
-133	-88	-24
-139	-90	-23
-127	-81	-24
-96	-59	-23
-50	-31	-24
1	2	-25
51	33	-23
95	60	-20
122	78	-20
132	85	-21
123	80	-23
97	62	-23
59	36	-21
12	6	-19
-36	-26	-17
-82	-56	-19
-116	-78	-24
-136	-90	-26
-138	-89	-25
-119	-76	-25
-86	-52	-26
-38	-23	-28
13	8	-23
63	38	-20
104	62	-19
127	79	-22
132	83	-22
118	74	-19
89	56	-22
45	27	-24
-3	-5	-19
-51	-39	-20
-93	-66	-23
-123	-86	-24
-137	-93	-25
-130	-86	-22
-106	-69	-26
-64	-41	-27
-17	-11	-26
35	22	-25
84	51	-24
116	72	-24
132	85	-24
131	84	-21
111	70	-18
77	47	-20
32	16	-22
-18	-17	-19
-65	-49	-20
-107	-74	-19
-133	-90	-23
-140	-92	-25
-128	-83	-26
-98	-61	-25
-52	-33	-24
-1	0	-25
50	31	-25
93	57	-23
122	77	-22
132	84	-21
127	80	-20
101	64	-21
64	39	-22
18	8	-20
-31	-25	-19
-78	-55	-19
-115	-80	-21
-135	-91	-23
-138	-90	-23
-120	-80	-23
-85	-54	-23
-39	-24	-21
14	9	-23
63	39	-24
102	63	-22
124	80	-22
130	83	-22
117	77	-22
87	57	-23
46	31	-21
-1	-2	-20
-47	-36	-20
-92	-64	-22
-123	-87	-24
-138	-93	-26
-134	-88	-27
-111	-69	-26
-71	-42	-24
-20	-11	-23
32	21	-25
80	49	-23
114	70	-20
132	82	-22
130	83	-18
111	70	-21
78	48	-20
32	19	-18
-16	-15	-23
-64	-47	-21
-104	-74	-23
-130	-89	-22
-140	-93	-22
-129	-85	-24
-101	-62	-24
-56	-35	-24
-4	-1	-22
46	31	-23
91	58	-26
121	80	-22
133	86	-20
126	82	-18
103	65	-21
64	39	-25
18	8	-19
-30	-25	-20
-77	-54	-21
-113	-78	-21
-134	-91	-25
-136	-93	-23
-120	-80	-23
-86	-56	-23
-38	-27	-24
14	6	-25
64	37	-25
104	63	-23
129	80	-23
132	85	-21
121	77	-20
91	58	-21
48	31	-20
1	-2	-21
-49	-33	-21
-94	-62	-21
-125	-82	-24
-141	-91	-25
-136	-88	-26
-113	-70	-27
-74	-47	-24
-24	-17	-24
29	15	-25
76	44	-23
113	68	-20
131	81	-22
132	83	-22
115	70	-20
80	48	-19
35	18	-19
-16	-14	-20
-63	-46	-18
-104	-71	-17
-130	-88	-21
-139	-92	-24
-126	-84	-26
-97	-64	-26
-55	-36	-23
-4	-4	-25
45	28	-26
88	56	-24
118	76	-23
131	83	-23
127	80	-21
104	64	-20
67	41	-19
20	10	-19
-29	-23	-21
-77	-52	-20
-115	-77	-22
-136	-90	-24
-138	-90	-24
-120	-76	-23
-87	-53	-22
-39	-23	-23
12	8	-23
60	39	-24
103	64	-22
125	80	-20
132	84	-21
120	77	-21
91	58	-19
51	32	-18
2	0	-18
-48	-34	-19
-92	-63	-19
-124	-85	-20
-140	-95	-26
-135	-90	-27
-113	-72	-27
-72	-45	-28
-22	-14	-28
29	18	-28
78	47	-24
111	67	-25
130	81	-22
130	81	-22
113	70	-20
79	49	-18
35	21	-18
-14	-11	-22
-62	-43	-24
-102	-68	-21
-130	-86	-25
-139	-91	-24
-129	-83	-25
-101	-64	-30
-57	-37	-23
-6	-6	-25
44	28	-25
90	56	-24
121	77	-23
133	86	-20
129	82	-20
105	66	-19
66	39	-21
19	9	-20
-31	-25	-20
-76	-54	-20
-112	-78	-22
-134	-92	-25
-136	-92	-25
-122	-82	-25
-89	-58	-26
-43	-29	-30
8	4	-27
60	36	-25
101	61	-21
126	79	-19
133	83	-20
121	77	-23
93	57	-21
50	30	-19
2	-1	-20
-46	-35	-20
-91	-63	-18
-123	-85	-20
-138	-93	-21
-134	-89	-23
-112	-74	-24
-72	-46	-24
-22	-16	-25
31	16	-23
79	45	-22
115	68	-24
132	81	-24
133	82	-21
116	71	-18
83	48	-18
37	21	-19
-12	-12	-19
-60	-44	-23
-103	-69	-23
-130	-86	-23
-140	-90	-23
-130	-84	-25
-102	-63	-26
-59	-37	-25
-8	-5	-27
42	26	-27
86	53	-24
116	72	-23
130	81	-24
127	79	-20
105	65	-16
67	41	-19
20	13	-20
-28	-20	-19
-77	-51	-20
-115	-76	-21
-137	-88	-23
-139	-89	-23
-121	-77	-23
-88	-53	-26
-41	-23	-24
11	8	-28
61	38	-23
101	63	-20
127	79	-25
136	84	-24
124	80	-18
97	60	-19
54	32	-20
7	0	-20
-44	-33	-21
-90	-63	-23
-121	-84	-24
-138	-92	-27
-135	-90	-25
-114	-72	-25
-76	-48	-25
-26	-17	-23
25	15	-26
74	43	-25
109	67	-22
130	80	-20
129	83	-22
113	71	-23
82	50	-21
38	21	-21
-11	-13	-22
-60	-45	-22
-102	-72	-20
-130	-89	-21
-140	-94	-22
-132	-86	-24
-104	-65	-27
-60	-37	-26
-10	-5	-24
41	26	-23
85	54	-24
117	74	-24
131	83	-21
127	81	-20
105	66	-20
68	43	-19
23	12	-17
-28	-20	-18
-72	-51	-20
-111	-76	-22
-133	-89	-23
-137	-91	-25
-122	-80	-25
-89	-58	-25
-44	-29	-23
8	4	-21
56	35	-22
97	63	-25
123	80	-23
131	88	-21
121	81	-20
94	62	-19
54	34	-20
6	2	-18
-43	-32	-19
-91	-61	-23
-122	-82	-25
-139	-92	-24
-136	-88	-23
-114	-72	-25
-77	-48	-25
-26	-16	-28
25	16	-21
72	45	-18
110	70	-25
130	83	-21
132	84	-19
116	72	-21
85	51	-19
40	21	-20
-10	-11	-19
-59	-44	-21
-101	-69	-21
-129	-87	-24
-140	-92	-26
-130	-84	-25
-104	-64	-25
-59	-37	-24
-10	-6	-26
40	25	-26
85	52	-22
116	71	-21
130	82	-21
127	79	-16
107	66	-18
71	42	-21
25	14	-18
-24	-19	-20
-72	-51	-24
-111	-76	-24
-135	-91	-26
-137	-91	-26
-123	-80	-26
-90	-57	-24
-42	-28	-23
8	4	-23
58	35	-23
98	60	-23
124	77	-22
132	83	-20
122	77	-19
96	58	-18
54	31	-18
6	-1	-17
-44	-35	-18
-89	-62	-21
-123	-84	-23
-140	-93	-22
-136	-89	-22
-115	-72	-23
-77	-47	-24
-28	-18	-23
25	15	-26
74	44	-26
110	68	-23
130	82	-21
132	85	-20
115	75	-21
83	52	-20
40	24	-21
-8	-8	-21
-54	-42	-19
-98	-68	-19
-126	-88	-21
-140	-92	-22
-133	-85	-23
-107	-65	-25
-63	-38	-25
-12	-9	-25
41	23	-24
88	51	-24
120	72	-25
133	84	-26
131	83	-23
109	68	-21
74	44	-18
28	13	-17
-22	-21	-20
-68	-51	-25
-109	-75	-23
-133	-88	-22
-138	-89	-25
-124	-78	-24
-93	-57	-24
-48	-30	-22
4	1	-25
52	31	-22
95	59	-20
122	80	-21
132	86	-21
122	81	-25
97	63	-21
54	36	-21
6	2	-20
-42	-31	-20
-89	-61	-22
-121	-83	-22
-139	-92	-23
-136	-90	-24
-116	-75	-29
-79	-50	-30
-30	-19	-25
22	15	-25
70	43	-25
107	68	-25
130	81	-20
132	83	-19
117	72	-25
85	51	-21
40	23	-20
-6	-9	-20
-55	-40	-21
-98	-69	-22
-128	-86	-23
-140	-92	-25
-132	-85	-25
-106	-65	-24
-63	-39	-24
-15	-7	-26
37	23	-25
83	51	-20
116	71	-22
131	81	-22
128	82	-20
107	68	-21
72	45	-21
28	15	-21
-22	-20	-21
-69	-49	-20
-109	-76	-24
-133	-89	-26
-139	-90	-28
-124	-79	-27
-92	-57	-24
-45	-30	-23
7	2	-25
58	34	-22
100	60	-19
127	77	-21
136	84	-21
127	78	-20
99	60	-22
59	33	-19
12	0	-20
-39	-32	-21
-84	-61	-21
-119	-84	-21
-136	-94	-23
-136	-92	-26
-116	-78	-25
-80	-53	-27
-31	-21	-28
21	11	-27
69	41	-27
107	65	-22
128	79	-21
132	82	-24
117	71	-21
86	53	-18
42	24	-18
-7	-7	-19
-55	-41	-21
-100	-69	-22
-129	-88	-21
