File Name: not saved
Channel 2: 'Channel 2', 30610 values, raw ADC, no filters.
Channel 3: 'Channel 3', 30610 values, raw ADC, no filters.
Channel 4: 'Channel 4', 30610 values, raw ADC, no filters.

33	78	-24
46	103	-22
51	112	-20
50	106	-19
42	88	-16
28	56	-18
9	14	-17
-11	-28	-21
-31	-69	-26
-45	-102	-25
-54	-120	-28
-56	-121	-26
-50	-105	-22
-36	-76	-27
-19	-35	-26
2	7	-25
22	49	-25
37	84	-21
48	105	-21
51	113	-20
46	104	-15
34	81	-15
18	43	-24
-1	1	-20
-20	-43	-18
-37	-83	-20
-49	-109	-21
-56	-121	-27
-54	-115	-24
-45	-94	-29
-30	-58	-30
-11	-15	-29
10	27	-25
27	66	-25
41	94	-25
49	109	-20
48	109	-24
41	95	-20
28	65	-18
11	27	-16
-8	-16	-15
-27	-58	-17
-42	-93	-18
-53	-116	-19
-57	-121	-23
-54	-110	-30
-41	-85	-27
-24	-45	-26
-3	-4	-22
17	38	-19
33	76	-19
45	101	-20
50	114	-20
48	110	-19
40	93	-19
26	58	-18
8	17	-19
-14	-29	-21
-32	-70	-20
-47	-104	-20
-56	-121	-24
-57	-120	-26
-51	-105	-26
-37	-75	-24
-20	-34	-27
0	8	-31
18	50	-26
35	84	-22
44	106	-22
48	113	-21
44	104	-21
34	80	-17
20	41	-19
0	0	-19
-18	-44	-22
-35	-81	-19
-46	-108	-23
-52	-120	-25
-51	-115	-21
-42	-95	-30
-28	-60	-34
-10	-20	-34
10	24	-28
28	62	-22
42	93	-19
49	109	-19
50	110	-16
44	97	-10
33	68	-12
16	31	-21
-3	-11	-25
-23	-54	-18
-40	-90	-24
-53	-115	-25
-56	-123	-25
-52	-115	-26
-40	-90	-27
-21	-51	-25
-2	-7	-24
19	37	-24
34	76	-19
46	103	-21
52	115	-23
50	109	-21
41	90	-18
27	56	-21
10	15	-19
-12	-30	-21
-30	-69	-22
-45	-102	-22
-54	-121	-24
-55	-122	-20
-50	-107	-24
-37	-76	-25
-19	-36	-19
1	8	-20
20	50	-23
38	84	-28
46	106	-33
51	112	-23
46	105	-20
35	83	-20
18	45	-16
-2	3	-15
-21	-42	-13
-39	-82	-20
-51	-110	-29
-56	-122	-27
-54	-117	-24
-44	-96	-26
-30	-62	-21
-12	-23	-26
8	21	-26
24	61	-24
38	95	-24
47	112	-22
50	114	-21
46	100	-16
35	69	-15
17	30	-17
-4	-16	-21
-24	-57	-23
-41	-92	-27
-52	-114	-27
-55	-120	-28
-52	-112	-25
-42	-89	-20
-26	-54	-24
-7	-11	-23
13	33	-27
30	72	-23
44	102	-16
52	114	-23
50	112	-28
41	93	-21
27	61	-21
9	20	-20
-13	-27	-17
-31	-66	-21
-47	-101	-18
-55	-120	-21
-56	-121	-25
-50	-106	-28
-36	-75	-29
-18	-36	-27
3	7	-25
20	47	-22
36	82	-21
46	103	-23
52	111	-23
48	105	-20
38	82	-20
22	47	-16
2	4	-15
-19	-40	-16
-37	-80	-19
-50	-109	-20
-57	-122	-24
-55	-119	-28
-47	-97	-27
-32	-64	-31
-13	-24	-33
6	20	-31
24	58	-27
38	90	-21
48	107	-17
50	112	-15
46	100	-14
34	76	-20
18	38	-19
0	-6	-19
-21	-49	-21
-37	-88	-21
-49	-112	-24
-54	-121	-27
-51	-113	-26
-42	-90	-27
-26	-54	-24
-7	-12	-22
14	31	-20
32	68	-30
44	98	-27
51	112	-23
50	112	-23
41	93	-17
27	62	-20
8	21	-20
-12	-23	-20
-31	-65	-20
-46	-100	-21
-55	-117	-20
-58	-120	-21
-51	-106	-27
-39	-78	-28
-22	-39	-24
-1	5	-23
18	46	-21
36	82	-23
46	105	-23
51	114	-20
46	106	-24
36	83	-23
21	48	-18
2	6	-18
-16	-37	-16
-35	-78	-19
-48	-106	-22
-56	-121	-22
-55	-121	-24
-48	-101	-24
-34	-71	-25
-13	-28	-25
7	16	-25
27	57	-25
41	89	-25
49	107	-27
50	112	-24
45	100	-19
33	76	-18
17	36	-17
-3	-7	-15
-23	-51	-18
-42	-90	-21
-54	-115	-26
-58	-125	-26
-55	-115	-28
-44	-91	-30
-28	-53	-28
-8	-11	-24
12	32	-19
30	71	-23
44	99	-23
52	115	-21
52	114	-25
44	98	-22
30	65	-21
11	22	-19
-10	-23	-19
-29	-66	-20
-44	-99	-21
-52	-119	-25
-54	-122	-27
-48	-109	-27
-36	-81	-24
-20	-42	-25
2	1	-27
20	43	-26
36	80	-24
48	104	-22
52	113	-18
50	105	-15
41	83	-18
24	48	-24
6	8	-17
-14	-35	-18
